363705.00,0.13,0.17,-0.04,0.00,-0.00,0.00,-0.01,-0.01,0.04
363706.00,-0.12,-0.06,0.04,0.00,-0.00,0.00,0.00,-0.00,0.03
363707.00,0.01,-0.03,-0.03,0.00,-0.00,0.00,-0.00,-0.00,0.03
363708.00,0.05,0.01,-0.03,0.00,-0.00,0.00,-0.01,-0.00,0.03
363709.00,0.04,0.15,-0.03,0.00,-0.00,0.00,-0.01,-0.01,0.04
363710.00,-0.11,-0.09,0.09,0.00,-0.00,0.00,0.00,-0.00,0.03
363711.00,0.06,0.00,-0.01,0.00,-0.00,0.00,-0.00,-0.01,0.03
363712.00,0.01,-0.06,-0.02,0.00,-0.00,0.00,-0.00,-0.00,0.04
363713.00,0.02,0.02,-0.02,0.00,-0.00,0.00,-0.01,-0.00,0.03
363714.00,0.04,0.02,-0.01,0.00,-0.00,0.00,-0.00,-0.00,0.03
363715.00,0.05,0.00,-0.01,0.00,-0.00,0.00,0.01,0.00,0.02
363716.00,-0.03,-0.03,-0.02,0.00,-0.00,0.00,0.00,0.00,0.02
363717.00,-0.02,0.01,-0.01,0.00,-0.00,0.00,0.00,0.00,0.03
363718.00,0.02,-0.00,-0.01,0.00,-0.00,0.00,0.01,0.00,0.02
363719.00,-0.00,0.03,0.01,0.00,-0.00,0.00,-0.00,-0.00,0.03
363720.00,0.03,-0.01,0.00,0.00,-0.00,0.00,0.00,0.00,0.02
363721.00,0.03,0.02,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.03
363722.00,-0.10,0.04,0.13,0.00,-0.00,0.00,-0.00,0.00,0.03
363723.00,0.04,-0.03,0.00,0.00,-0.00,0.00,0.01,0.00,0.02
363724.00,0.01,0.02,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.02
363725.00,0.00,0.01,-0.00,0.00,-0.00,0.00,0.00,0.01,0.03
363726.00,0.04,0.07,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.03
363727.00,0.01,-0.05,0.00,0.00,-0.00,0.00,0.00,0.01,0.02
363728.00,-0.14,0.02,0.01,0.00,-0.00,0.00,0.00,-0.00,0.02
363729.00,0.14,0.16,-0.00,0.00,-0.00,0.00,0.00,0.01,0.02
363730.00,-0.03,0.05,-0.01,0.00,-0.00,0.00,0.01,0.00,0.03
363731.00,-0.05,-0.08,-0.00,0.00,-0.00,0.00,-0.01,-0.00,0.03
363732.00,-0.00,0.07,-0.01,0.00,-0.00,0.00,0.00,0.00,0.00
363733.00,-0.01,-0.02,0.00,0.00,-0.00,0.00,0.01,0.01,0.02
363734.00,0.01,0.01,0.00,0.00,-0.00,0.00,-0.01,-0.01,0.04
363735.00,-0.05,-0.07,0.01,0.00,-0.00,0.00,0.00,-0.00,0.00
363736.00,0.05,0.02,-0.00,0.00,-0.00,0.00,0.01,0.01,0.02
363737.00,0.04,0.01,-0.01,0.00,-0.00,0.00,-0.01,-0.00,0.04
363738.00,-0.04,0.02,0.03,0.00,-0.00,0.00,0.00,0.00,0.02
363739.00,-0.06,-0.02,0.01,0.00,-0.00,0.00,-0.00,0.00,0.02
363740.00,0.05,0.03,0.00,0.00,-0.00,0.00,0.01,0.00,-0.00
363741.00,0.02,0.04,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.04
363742.00,-0.14,-0.04,0.03,0.00,-0.00,0.00,0.01,0.01,0.02
363743.00,0.08,0.00,0.00,0.00,-0.00,0.00,0.01,0.00,0.02
363744.00,0.07,0.06,-0.00,0.00,-0.00,0.00,-0.01,-0.01,0.02
363745.00,-0.11,-0.10,0.04,0.00,-0.00,0.00,-0.00,-0.00,0.03
363746.00,-0.02,0.02,0.01,0.00,-0.00,0.00,-0.00,0.00,0.04
363747.00,0.04,-0.00,0.01,0.00,-0.00,0.00,-0.00,-0.00,0.03
363748.00,0.06,0.06,0.01,0.00,-0.00,0.00,-0.00,0.00,0.04
363749.00,-0.11,-0.05,0.05,0.00,-0.00,0.00,-0.01,-0.01,0.04
363750.00,0.02,-0.00,0.01,0.00,-0.00,0.00,0.01,0.00,0.02
363751.00,0.03,0.01,0.01,0.00,-0.00,0.00,0.00,0.01,0.02
363752.00,0.02,-0.02,0.00,0.00,-0.00,0.00,0.01,0.01,0.02
363753.00,0.08,0.15,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.03
363754.00,-0.12,-0.09,-0.03,0.00,-0.00,0.00,0.00,0.00,0.03
363755.00,-0.00,-0.03,-0.00,0.00,-0.00,0.00,0.00,0.01,0.03
363756.00,0.10,0.04,-0.00,0.00,-0.00,0.00,0.01,0.02,0.02
363757.00,-0.09,-0.07,0.02,0.00,-0.00,0.00,-0.00,-0.00,0.02
363758.00,-0.05,-0.03,0.00,0.00,-0.00,0.00,0.01,0.01,0.03
363759.00,-0.00,-0.15,0.00,0.00,-0.00,0.00,0.00,0.00,0.02
363760.00,0.02,0.05,-0.00,0.00,-0.00,0.00,0.00,0.01,0.02
363761.00,0.02,0.03,0.01,0.01,-0.10,-0.00,-0.00,-0.01,0.01
363762.00,0.06,-0.08,-0.00,0.00,-0.00,0.00,0.01,0.02,0.04
363763.00,-0.05,0.09,0.05,0.00,-0.00,0.00,0.02,0.01,0.02
363764.00,0.03,0.09,0.01,0.00,-0.00,0.00,-0.00,-0.00,0.03
363765.00,0.03,-0.06,0.00,0.00,-0.00,0.00,0.01,0.01,0.02
